202337,luke,babbitt,1626159,justise,winslow,202355,hassan,whiteside,203079,dion,waiters,201609,goran,dragic,204020,tyler,johnson,201949,james,johnson,203186,willie,reed,203585,rodney,mcgruder,2617,udonis,haslem
200752,rudy,gay,2440,matt,barnes,202326,demarcus,cousins,201167,arron,afflalo,201951,ty,lawson,202066,garrett,temple,203463,ben,mclemore,201229,anthony,tolliver,201585,kosta,koufos
Start of 1st Quarter
12:00,0-0,MIA,202355,hassan,whiteside,Jump Ball Whiteside vs Cousins (Waiters gains possession)
11:43,2-0,MIA,203079,dion,waiters,[MIA 2-0] Waiters Jump Shot: Made (2 PTS) Assist: Dragic (1 AST)
11:24,2-0,SAC,201951,ty,lawson,[SAC] Lawson Pullup Jump shot: Missed
11:23,2-0,MIA,202355,hassan,whiteside,[MIA] Whiteside Rebound (Off:0 Def:1)
11:12,2-0,MIA,1626159,justise,winslow,[MIA] Winslow Driving Layup Shot: Missed
11:11,2-0,SAC,200752,rudy,gay,[SAC] Gay Rebound (Off:0 Def:1)
11:02,2-0,SAC,200752,rudy,gay,[SAC] Gay Driving Layup Shot: Missed
11:01,2-0,SAC,2440,matt,barnes,[SAC] Barnes Rebound (Off:1 Def:0)
10:59,2-3,SAC,201167,arron,afflalo,[SAC 3-2] Afflalo 3pt Shot: Made (3 PTS) Assist: Barnes (1 AST)
10:41,2-3,MIA,202355,hassan,whiteside,[MIA] Whiteside Hook Shot: Missed
10:40,2-3,SAC,200752,rudy,gay,[SAC] Gay Rebound (Off:0 Def:2)
10:33,2-3,SAC,2440,matt,barnes,[SAC] Barnes 3pt Shot: Missed
10:32,2-3,MIA,203079,dion,waiters,[MIA] Waiters Rebound (Off:0 Def:1)
10:24,2-3,MIA,202355,hassan,whiteside,[MIA] Whiteside Turnover : Offensive Goaltending (1 TO)
10:07,2-5,SAC,201167,arron,afflalo,[SAC 5-2] Afflalo Jump Shot: Made (5 PTS) Assist: Cousins (1 AST)
09:50,2-5,MIA,202355,hassan,whiteside,[MIA] Whiteside Jump Shot: Missed
09:49,2-5,SAC,2440,matt,barnes,[SAC] Barnes Rebound (Off:1 Def:1)
09:44,2-5,SAC,201167,arron,afflalo,[SAC] Afflalo Turnaround Jump Shot: Missed Block: Waiters (1 BLK)
09:43,2-5,MIA,,,,[MIA] Team Rebound
09:31,2-5,SAC,200752,rudy,gay,[SAC] Gay Foul: Shooting (1 PF) (2 FTA) (J Tiven)
09:31,2-5,SAC,2440,matt,barnes,[SAC] Barnes Violation:Lane (J Orr)
09:31,3-5,MIA,203079,dion,waiters,[MIA 3-5] Waiters Free Throw 1 of 2 (3 PTS)
09:31,3-5,MIA,203079,dion,waiters,[MIA] Waiters Free Throw 2 of 2 Missed
09:30,3-5,SAC,2440,matt,barnes,[SAC] Barnes Rebound (Off:1 Def:2)
09:16,3-5,MIA,202337,luke,babbitt,[MIA] Babbitt Foul: Defense 3 Second (0 PF) (J Williams)
09:16,3-6,SAC,201167,arron,afflalo,[SAC 6-3] Afflalo Free Throw Technical (6 PTS)
09:08,3-8,SAC,201951,ty,lawson,[SAC 8-3] Lawson Driving Layup Shot: Made (2 PTS)
08:50,6-8,MIA,201609,goran,dragic,[MIA 6-8] Dragic 3pt Shot: Made (3 PTS) Assist: Waiters (1 AST)
08:23,6-10,SAC,200752,rudy,gay,[SAC 10-6] Gay Driving Reverse Layup Shot: Made (2 PTS)
08:11,8-10,MIA,203079,dion,waiters,[MIA 8-10] Waiters Driving Layup Shot: Made (5 PTS)
08:11,8-10,SAC,201167,arron,afflalo,[SAC] Afflalo Foul: Shooting (1 PF) (1 FTA) (J Orr)
08:11,9-10,MIA,203079,dion,waiters,[MIA 9-10] Waiters Free Throw 1 of 1 (6 PTS)
07:59,9-10,SAC,202326,demarcus,cousins,[SAC] Cousins Hook Shot: Missed Block: Whiteside (1 BLK)
07:58,9-10,MIA,203079,dion,waiters,[MIA] Waiters Rebound (Off:0 Def:2)
07:53,11-10,MIA,203079,dion,waiters,[MIA 11-10] Waiters Running Layup Shot: Made (8 PTS) Assist: Winslow (1 AST)
07:27,11-10,SAC,201167,arron,afflalo,[SAC] Afflalo 3pt Shot: Missed
07:26,11-10,MIA,201609,goran,dragic,[MIA] Dragic Rebound (Off:0 Def:1)
07:13,11-10,MIA,1626159,justise,winslow,[MIA] Winslow Jump Shot: Missed
07:12,11-10,SAC,200752,rudy,gay,[SAC] Gay Rebound (Off:0 Def:3)
07:02,11-12,SAC,200752,rudy,gay,[SAC 12-11] Gay Driving Layup Shot: Made (4 PTS)
06:46,13-12,MIA,202355,hassan,whiteside,[MIA 13-12] Whiteside Layup Shot: Made (2 PTS) Assist: Dragic (2 AST)
06:43,13-12,MIA,202337,luke,babbitt,[MIA] Babbitt Foul: Personal (1 PF) (J Orr)
06:43,13-12,SAC,201951,ty,lawson,[SAC] Lawson Substitution replaced by Temple
06:28,13-14,SAC,200752,rudy,gay,[SAC 14-13] Gay Driving Layup Shot: Made (6 PTS)
06:10,16-14,MIA,202337,luke,babbitt,[MIA 16-14] Babbitt 3pt Shot: Made (3 PTS) Assist: Dragic (3 AST)
06:02,16-14,SAC,,,,[SAC] Team Timeout : Regular
05:55,16-14,MIA,202355,hassan,whiteside,[MIA] Whiteside Foul: Shooting (1 PF) (2 FTA) (J Williams)
05:55,16-14,SAC,202326,demarcus,cousins,[SAC] Cousins Free Throw 1 of 2 Missed
05:55,16-14,SAC,,,,[SAC] Team Rebound
05:55,16-15,SAC,202326,demarcus,cousins,[SAC 15-16] Cousins Free Throw 2 of 2 (1 PTS)
05:43,16-15,MIA,202337,luke,babbitt,[MIA] Babbitt 3pt Shot: Missed
05:42,16-15,SAC,200752,rudy,gay,[SAC] Gay Rebound (Off:0 Def:4)
05:28,16-17,SAC,202326,demarcus,cousins,[SAC 17-16] Cousins Jump Shot: Made (3 PTS) Assist: Barnes (2 AST)
05:13,16-17,MIA,201609,goran,dragic,[MIA] Dragic 3pt Shot: Missed
05:12,16-17,SAC,202326,demarcus,cousins,[SAC] Cousins Rebound (Off:0 Def:1)
05:02,16-17,SAC,202326,demarcus,cousins,[SAC] Cousins Jump Shot: Missed
05:01,16-17,MIA,201609,goran,dragic,[MIA] Dragic Rebound (Off:0 Def:2)
04:57,18-17,MIA,203079,dion,waiters,[MIA 18-17] Waiters Running Layup Shot: Made (10 PTS) Assist: Dragic (4 AST)
04:37,18-19,SAC,202326,demarcus,cousins,[SAC 19-18] Cousins Hook Shot: Made (5 PTS)
04:22,21-19,MIA,201609,goran,dragic,[MIA 21-19] Dragic 3pt Shot: Made (6 PTS) Assist: Waiters (2 AST)
03:59,21-21,SAC,202326,demarcus,cousins,[SAC 21-21] Cousins Jump Shot: Made (7 PTS)
03:54,21-21,MIA,,,,[MIA] Team Timeout : Regular
03:54,21-21,SAC,202326,demarcus,cousins,[SAC] Cousins Technical (J Tiven)
03:54,21-21,SAC,200752,rudy,gay,[SAC] Gay Substitution replaced by McLemore
03:54,21-21,SAC,201167,arron,afflalo,[SAC] Afflalo Substitution replaced by Tolliver
03:54,21-21,MIA,202337,luke,babbitt,[MIA] Babbitt Substitution replaced by Johnson
03:54,21-21,MIA,201609,goran,dragic,[MIA] Dragic Free Throw Technical Missed
03:54,21-21,MIA,,,,[MIA] Team Rebound
03:41,23-21,MIA,202355,hassan,whiteside,[MIA 23-21] Whiteside Driving Reverse Layup Shot: Made (4 PTS)
03:26,23-21,SAC,202326,demarcus,cousins,[SAC] Cousins Reverse Layup Shot: Missed Block: Dragic (1 BLK)
03:25,23-21,MIA,202355,hassan,whiteside,[MIA] Whiteside Rebound (Off:0 Def:2)
03:17,25-21,MIA,204020,tyler,johnson,[MIA 25-21] Johnson Jump Shot: Made (2 PTS) Assist: Waiters (3 AST)
03:04,25-21,SAC,2440,matt,barnes,[SAC] Barnes Hook Shot: Missed
03:03,25-21,MIA,,,,[MIA] Team Rebound
03:03,25-21,MIA,1626159,justise,winslow,[MIA] Winslow Substitution replaced by Johnson
03:03,25-21,SAC,202326,demarcus,cousins,[SAC] Cousins Substitution replaced by Koufos
02:41,25-21,MIA,202355,hassan,whiteside,[MIA] Whiteside Hook Shot: Missed
02:40,25-21,SAC,2440,matt,barnes,[SAC] Barnes Rebound (Off:1 Def:3)
02:32,25-21,SAC,201229,anthony,tolliver,[SAC] Tolliver Turnover : Bad Pass (1 TO) Steal:Whiteside (1 ST)
02:24,25-21,SAC,2440,matt,barnes,[SAC] Barnes Foul: Personal (1 PF) (J Orr)
02:24,25-21,SAC,2440,matt,barnes,[SAC] Barnes Substitution replaced by Lawson
02:24,25-21,MIA,202355,hassan,whiteside,[MIA] Whiteside Substitution replaced by Reed
02:14,27-21,MIA,201609,goran,dragic,[MIA 27-21] Dragic Jump Shot: Made (8 PTS)
02:02,27-21,SAC,201585,kosta,koufos,[SAC] Koufos Turnover : Bad Pass (1 TO) Steal:Johnson (1 ST)
01:56,27-21,MIA,201609,goran,dragic,[MIA] Dragic Running Layup Shot: Missed
01:55,27-21,SAC,202066,garrett,temple,[SAC] Temple Rebound (Off:0 Def:1)
